time,open,high,low,close
2024-01-19T18:00:00Z,150.86,151.45,149.84,150.43
2024-01-19T19:00:00Z,150.43,151.14,149.28,149.99
2024-01-19T20:00:00Z,149.99,150.84,148.72,149.57
2024-01-19T21:00:00Z,149.57,150.30,148.50,149.23
2024-01-19T22:00:00Z,149.23,149.79,148.41,148.98
2024-01-19T23:00:00Z,148.98,149.79,148.02,148.83
2024-01-20T00:00:00Z,148.83,149.65,147.96,148.78
2024-01-20T01:00:00Z,148.78,149.36,148.19,148.78
2024-01-20T02:00:00Z,148.78,149.49,148.06,148.78
2024-01-20T03:00:00Z,148.78,149.63,147.88,148.73
2024-01-20T04:00:00Z,148.73,149.45,147.84,148.57
2024-01-20T05:00:00Z,148.57,149.14,147.67,148.24
2024-01-20T06:00:00Z,148.24,149.05,146.90,147.71
2024-01-20T07:00:00Z,147.71,148.53,146.14,146.96
2024-01-20T08:00:00Z,146.96,147.54,145.40,145.98
2024-01-20T09:00:00Z,145.98,146.70,144.10,144.81
2024-01-20T10:00:00Z,144.81,145.66,142.65,143.50
2024-01-20T11:00:00Z,143.50,144.22,141.39,142.10
2024-01-20T12:00:00Z,142.10,142.68,140.13,140.71
2024-01-20T13:00:00Z,140.71,141.52,138.56,139.38
2024-01-20T14:00:00Z,139.38,140.19,137.38,138.19
2024-01-20T15:00:00Z,138.19,138.77,136.64,137.21
2024-01-20T16:00:00Z,137.21,137.93,135.74,136.46
2024-01-20T17:00:00Z,136.46,137.31,135.13,135.98
2024-01-20T18:00:00Z,135.98,136.69,135.03,135.74
2024-01-20T19:00:00Z,135.74,136.33,135.15,135.74
2024-01-20T20:00:00Z,135.74,136.75,134.92,135.93
2024-01-20T21:00:00Z,135.93,137.08,135.12,136.27
2024-01-20T22:00:00Z,136.27,137.28,135.70,136.71
2024-01-20T23:00:00Z,136.71,137.94,135.98,137.21
2024-01-21T00:00:00Z,137.21,138.60,136.36,137.75
2024-01-21T01:00:00Z,137.75,139.01,137.04,138.30
2024-01-21T02:00:00Z,138.30,139.47,137.71,138.88
2024-01-21T03:00:00Z,138.88,140.30,138.06,139.48
2024-01-21T04:00:00Z,139.48,140.95,138.67,140.14
2024-01-21T05:00:00Z,140.14,141.44,139.57,140.88
2024-01-21T06:00:00Z,140.88,142.45,140.15,141.72
2024-01-21T07:00:00Z,141.72,143.53,140.87,142.68
2024-01-21T08:00:00Z,142.68,144.46,141.97,143.76
2024-01-21T09:00:00Z,143.76,145.54,143.16,144.94
2024-01-21T10:00:00Z,144.94,147.01,144.12,146.19
2024-01-21T11:00:00Z,146.19,148.26,145.39,147.46
2024-01-21T12:00:00Z,147.46,149.23,146.90,148.67
2024-01-21T13:00:00Z,148.67,150.50,147.94,149.77
2024-01-21T14:00:00Z,149.77,151.52,148.92,150.67
2024-01-21T15:00:00Z,150.67,152.02,149.97,151.32
2024-01-21T16:00:00Z,151.32,152.27,150.72,151.67
2024-01-21T17:00:00Z,151.67,152.53,150.84,151.70
2024-01-21T18:00:00Z,151.70,152.50,150.61,151.41
2024-01-21T19:00:00Z,151.41,151.96,150.28,150.83
2024-01-21T20:00:00Z,150.83,151.57,149.26,150.00
2024-01-21T21:00:00Z,150.00,150.85,148.15,149.00
2024-01-21T22:00:00Z,149.00,149.69,147.19,147.89
2024-01-21T23:00:00Z,147.89,148.49,146.15,146.75
2024-01-22T00:00:00Z,146.75,147.58,144.84,145.67
2024-01-22T01:00:00Z,145.67,146.47,143.88,144.68
2024-01-22T02:00:00Z,144.68,145.23,143.30,143.84
2024-01-22T03:00:00Z,143.84,144.59,142.43,143.17
2024-01-22T04:00:00Z,143.17,144.02,141.80,142.65
2024-01-22T05:00:00Z,142.65,143.34,141.59,142.28
2024-01-22T06:00:00Z,142.28,142.89,141.39,142.00
2024-01-22T07:00:00Z,142.00,142.83,140.95,141.78
2024-01-22T08:00:00Z,141.78,142.58,140.79,141.59
2024-01-22T09:00:00Z,141.59,142.13,140.83,141.37
2024-01-22T10:00:00Z,141.37,142.12,140.37,141.12
2024-01-22T11:00:00Z,141.12,141.97,139.97,140.82
2024-01-22T12:00:00Z,140.82,141.50,139.80,140.48
2024-01-22T13:00:00Z,140.48,141.10,139.51,140.13
2024-01-22T14:00:00Z,140.13,140.96,138.98,139.81
2024-01-22T15:00:00Z,139.81,140.60,138.76,139.56
2024-01-22T16:00:00Z,139.56,140.09,138.87,139.41
2024-01-22T17:00:00Z,139.41,140.16,138.65,139.40
2024-01-22T18:00:00Z,139.40,140.41,138.56,139.56
2024-01-22T19:00:00Z,139.56,140.56,138.88,139.88
2024-01-22T20:00:00Z,139.88,140.98,139.26,140.36
2024-01-22T21:00:00Z,140.36,141.78,139.52,140.95
2024-01-22T22:00:00Z,140.95,142.40,140.16,141.61
2024-01-22T23:00:00Z,141.61,142.83,141.09,142.30
2024-01-23T00:00:00Z,142.30,143.71,141.55,142.96
2024-01-23T01:00:00Z,142.96,144.38,142.11,143.54
2024-01-23T02:00:00Z,143.54,144.68,142.86,144.01
2024-01-23T03:00:00Z,144.01,144.98,143.38,144.35
2024-01-23T04:00:00Z,144.35,145.42,143.52,144.58
2024-01-23T05:00:00Z,144.58,145.51,143.80,144.72
2024-01-23T06:00:00Z,144.72,145.34,144.20,144.82
2024-01-23T07:00:00Z,144.82,145.69,144.06,144.93
2024-01-23T08:00:00Z,144.93,145.96,144.08,145.11
2024-01-23T09:00:00Z,145.11,146.10,144.44,145.43
2024-01-23T10:00:00Z,145.43,146.57,144.80,145.94
2024-01-23T11:00:00Z,145.94,147.49,145.10,146.66
2024-01-23T12:00:00Z,146.66,148.39,145.87,147.61
2024-01-23T13:00:00Z,147.61,149.29,147.09,148.77
2024-01-23T14:00:00Z,148.77,150.87,148.01,150.11
2024-01-23T15:00:00Z,150.11,152.42,149.27,151.57
2024-01-23T16:00:00Z,151.57,153.75,150.91,153.09
2024-01-23T17:00:00Z,153.09,155.22,152.45,154.58
2024-01-23T18:00:00Z,154.58,156.81,153.74,155.97
2024-01-23T19:00:00Z,155.97,157.98,155.19,157.20
2024-01-23T20:00:00Z,157.20,158.73,156.69,158.22
2024-01-23T21:00:00Z,158.22,159.77,157.46,159.00
2024-01-23T22:00:00Z,159.00,160.38,158.16,159.53
2024-01-23T23:00:00Z,159.53,160.48,158.87,159.83
2024-01-24T00:00:00Z,159.83,160.55,159.18,159.90
2024-01-24T01:00:00Z,159.90,160.74,158.97,159.81
2024-01-24T02:00:00Z,159.81,160.58,158.80,159.57
2024-01-24T03:00:00Z,159.57,160.08,158.73,159.24
2024-01-24T04:00:00Z,159.24,160.01,158.06,158.83
2024-01-24T05:00:00Z,158.83,159.67,157.52,158.36
2024-01-24T06:00:00Z,158.36,159.01,157.18,157.83
2024-01-24T07:00:00Z,157.83,158.48,156.58,157.23
2024-01-24T08:00:00Z,157.23,158.07,155.69,156.53
2024-01-24T09:00:00Z,156.53,157.30,154.93,155.70
2024-01-24T10:00:00Z,155.70,156.20,154.21,154.72
2024-01-24T11:00:00Z,154.72,155.49,152.78,153.55
2024-01-24T12:00:00Z,153.55,154.39,151.36,152.20
2024-01-24T13:00:00Z,152.20,152.85,150.02,150.67
2024-01-24T14:00:00Z,150.67,151.33,148.34,149.00
2024-01-24T15:00:00Z,149.00,149.84,146.39,147.23
2024-01-24T16:00:00Z,147.23,148.00,144.66,145.43
2024-01-24T17:00:00Z,145.43,145.94,143.18,143.68
2024-01-24T18:00:00Z,143.68,144.46,141.28,142.06
2024-01-24T19:00:00Z,142.06,142.90,139.79,140.63
2024-01-24T20:00:00Z,140.63,141.28,138.83,139.47
2024-01-24T21:00:00Z,139.47,140.13,137.95,138.61
2024-01-24T22:00:00Z,138.61,139.46,137.24,138.08
2024-01-24T23:00:00Z,138.08,138.85,137.10,137.87
2024-01-25T00:00:00Z,137.87,138.46,137.36,137.94
2024-01-25T01:00:00Z,137.94,139.04,137.16,138.26
2024-01-25T02:00:00Z,138.26,139.59,137.42,138.75
2024-01-25T03:00:00Z,138.75,139.98,138.11,139.34
2024-01-25T04:00:00Z,139.34,140.64,138.68,139.97
2024-01-25T05:00:00Z,139.97,141.43,139.13,140.58
2024-01-25T06:00:00Z,140.58,141.89,139.82,141.13
2024-01-25T07:00:00Z,141.13,142.10,140.61,141.58
2024-01-25T08:00:00Z,141.58,142.73,140.80,141.95
2024-01-25T09:00:00Z,141.95,143.07,141.11,142.24
2024-01-25T10:00:00Z,142.24,143.11,141.60,142.48
2024-01-25T11:00:00Z,142.48,143.39,141.81,142.72
2024-01-25T12:00:00Z,142.72,143.84,141.87,143.00
2024-01-25T13:00:00Z,143.00,144.11,142.24,143.35
2024-01-25T14:00:00Z,143.35,144.32,142.82,143.80
2024-01-25T15:00:00Z,143.80,145.15,143.01,144.36
2024-01-25T16:00:00Z,144.36,145.87,143.53,145.03
2024-01-25T17:00:00Z,145.03,146.41,144.40,145.78
2024-01-25T18:00:00Z,145.78,147.26,145.11,146.58
2024-01-25T19:00:00Z,146.58,148.23,145.74,147.39
2024-01-25T20:00:00Z,147.39,148.91,146.63,148.15
2024-01-25T21:00:00Z,148.15,149.36,147.62,148.83
2024-01-25T22:00:00Z,148.83,150.20,148.04,149.41
2024-01-25T23:00:00Z,149.41,150.69,148.58,149.86
2024-01-26T00:00:00Z,149.86,150.81,149.24,150.19
2024-01-26T01:00:00Z,150.19,151.11,149.51,150.43
2024-01-26T02:00:00Z,150.43,151.46,149.58,150.61
2024-01-26T03:00:00Z,150.61,151.53,149.86,150.78
2024-01-26T04:00:00Z,150.78,151.53,150.25,150.99
2024-01-26T05:00:00Z,150.99,152.08,150.20,151.29
2024-01-26T06:00:00Z,151.29,152.54,150.46,151.71
2024-01-26T07:00:00Z,151.71,152.88,151.09,152.26
2024-01-26T08:00:00Z,152.26,153.64,151.58,152.95
2024-01-26T09:00:00Z,152.95,154.60,152.11,153.76
2024-01-26T10:00:00Z,153.76,155.37,153.01,154.62
2024-01-26T11:00:00Z,154.62,156.04,154.08,155.50
2024-01-26T12:00:00Z,155.50,157.11,154.70,156.31
2024-01-26T13:00:00Z,156.31,157.81,155.48,156.98
2024-01-26T14:00:00Z,156.98,158.07,156.37,157.46
2024-01-26T15:00:00Z,157.46,158.38,156.77,157.69
2024-01-26T16:00:00Z,157.69,158.53,156.79,157.64
2024-01-26T17:00:00Z,157.64,158.38,156.57,157.31
2024-01-26T18:00:00Z,157.31,157.86,156.17,156.71
2024-01-26T19:00:00Z,156.71,157.52,155.10,155.90
2024-01-26T20:00:00Z,155.90,156.72,154.09,154.91
2024-01-26T21:00:00Z,154.91,155.52,153.23,153.84
2024-01-26T22:00:00Z,153.84,154.53,152.03,152.73
2024-01-26T23:00:00Z,152.73,153.58,150.81,151.66
2024-01-27T00:00:00Z,151.66,152.40,149.95,150.69
2024-01-27T01:00:00Z,150.69,151.24,149.29,149.85
2024-01-27T02:00:00Z,149.85,150.65,148.35,149.15
2024-01-27T03:00:00Z,149.15,149.98,147.78,148.61
2024-01-27T04:00:00Z,148.61,149.21,147.60,148.20
2024-01-27T05:00:00Z,148.20,148.90,147.20,147.90
2024-01-27T06:00:00Z,147.90,148.75,146.82,147.67
2024-01-27T07:00:00Z,147.67,148.40,146.76,147.49
2024-01-27T08:00:00Z,147.49,148.05,146.78,147.34
2024-01-27T09:00:00Z,147.34,148.14,146.39,147.20
2024-01-27T10:00:00Z,147.20,148.02,146.26,147.08
2024-01-27T11:00:00Z,147.08,147.67,146.41,147.00
2024-01-27T12:00:00Z,147.00,147.71,146.29,146.99
2024-01-27T13:00:00Z,146.99,147.95,146.14,147.10
2024-01-27T14:00:00Z,147.10,148.09,146.37,147.36
2024-01-27T15:00:00Z,147.36,148.37,146.80,147.81
2024-01-27T16:00:00Z,147.81,149.28,147.00,148.47
2024-01-27T17:00:00Z,148.47,150.16,147.65,149.34
2024-01-27T18:00:00Z,149.34,151.01,148.76,150.42
2024-01-27T19:00:00Z,150.42,152.37,149.71,151.66
2024-01-27T20:00:00Z,151.66,153.85,150.81,153.00
2024-01-27T21:00:00Z,153.00,155.11,152.28,154.39
2024-01-27T22:00:00Z,154.39,156.30,153.82,155.73
2024-01-27T23:00:00Z,155.73,157.77,154.92,156.95
2024-01-28T00:00:00Z,156.95,158.81,156.14,157.99
2024-01-28T01:00:00Z,157.99,159.36,157.41,158.78
2024-01-28T02:00:00Z,158.78,160.02,158.07,159.30
2024-01-28T03:00:00Z,159.30,160.38,158.45,159.53
2024-01-28T04:00:00Z,159.53,160.25,158.78,159.50
2024-01-28T05:00:00Z,159.50,160.07,158.65,159.23
2024-01-28T06:00:00Z,159.23,160.05,157.97,158.79
2024-01-28T07:00:00Z,158.79,159.60,157.42,158.23
2024-01-28T08:00:00Z,158.23,158.81,157.05,157.63
2024-01-28T09:00:00Z,157.63,158.35,156.32,157.04
2024-01-28T10:00:00Z,157.04,157.89,155.66,156.51
2024-01-28T11:00:00Z,156.51,157.23,155.35,156.07
2024-01-28T12:00:00Z,156.07,156.65,155.14,155.72
2024-01-28T13:00:00Z,155.72,156.54,154.65,155.47
2024-01-28T14:00:00Z,155.47,156.28,154.46,155.27
2024-01-28T15:00:00Z,155.27,155.84,154.53,155.10
2024-01-28T16:00:00Z,155.10,155.82,154.18,154.91
2024-01-28T17:00:00Z,154.91,155.76,153.81,154.66
2024-01-28T18:00:00Z,154.66,155.37,153.61,154.32
2024-01-28T19:00:00Z,154.32,154.91,153.29,153.88
2024-01-28T20:00:00Z,153.88,154.70,152.51,153.33
2024-01-28T21:00:00Z,153.33,154.14,151.88,152.69
2024-01-28T22:00:00Z,152.69,153.25,151.43,151.99
2024-01-28T23:00:00Z,151.99,152.72,150.55,151.28
2024-01-29T00:00:00Z,151.28,152.13,149.74,150.59
2024-01-29T01:00:00Z,150.59,151.29,149.26,149.97
2024-01-29T02:00:00Z,149.97,150.56,148.86,149.45
2024-01-29T03:00:00Z,149.45,150.28,148.24,149.06
2024-01-29T04:00:00Z,149.06,149.87,147.98,148.79
2024-01-29T05:00:00Z,148.79,149.35,148.06,148.62
2024-01-29T06:00:00Z,148.62,149.36,147.79,148.53
2024-01-29T07:00:00Z,148.53,149.38,147.61,148.46
2024-01-29T08:00:00Z,148.46,149.16,147.67,148.37
2024-01-29T09:00:00Z,148.37,148.97,147.60,148.20
2024-01-29T10:00:00Z,148.20,149.03,147.09,147.92
2024-01-29T11:00:00Z,147.92,148.72,146.69,147.49
2024-01-29T12:00:00Z,147.49,148.04,146.36,146.92
2024-01-29T13:00:00Z,146.92,147.65,145.47,146.21
2024-01-29T14:00:00Z,146.21,147.06,144.56,145.41
2024-01-29T15:00:00Z,145.41,146.11,143.88,144.58
2024-01-29T16:00:00Z,144.58,145.19,143.18,143.78
2024-01-29T17:00:00Z,143.78,144.61,142.27,143.10
2024-01-29T18:00:00Z,143.10,143.90,141.79,142.59
2024-01-29T19:00:00Z,142.59,143.14,141.78,142.33
2024-01-29T20:00:00Z,142.33,143.10,141.59,142.36
2024-01-29T21:00:00Z,142.36,143.55,141.51,142.70
2024-01-29T22:00:00Z,142.70,144.04,142.01,143.34
2024-01-29T23:00:00Z,143.34,144.89,142.73,144.27
2024-01-30T00:00:00Z,144.27,146.27,143.45,145.44
2024-01-30T01:00:00Z,145.44,147.58,144.64,146.79
2024-01-30T02:00:00Z,146.79,148.78,146.24,148.24
2024-01-30T03:00:00Z,148.24,150.49,147.49,149.74
2024-01-30T04:00:00Z,149.74,152.09,148.90,151.24
2024-01-30T05:00:00Z,151.24,153.36,150.55,152.68
2024-01-30T06:00:00Z,152.68,154.65,152.06,154.03
2024-01-30T07:00:00Z,154.03,156.13,153.20,155.30
2024-01-30T08:00:00Z,155.30,157.27,154.50,156.48
2024-01-30T09:00:00Z,156.48,158.13,155.94,157.59
2024-01-30T10:00:00Z,157.59,159.41,156.84,158.66
2024-01-30T11:00:00Z,158.66,160.56,157.81,159.71
2024-01-30T12:00:00Z,159.71,161.43,159.03,160.75
2024-01-30T13:00:00Z,160.75,162.42,160.13,161.80
2024-01-30T14:00:00Z,161.80,163.66,160.96,162.83
2024-01-30T15:00:00Z,162.83,164.62,162.04,163.83
2024-01-30T16:00:00Z,163.83,165.28,163.30,164.75
2024-01-30T17:00:00Z,164.75,166.31,164.00,165.55
2024-01-30T18:00:00Z,165.55,167.02,164.71,166.18
2024-01-30T19:00:00Z,166.18,167.25,165.50,166.57
2024-01-30T20:00:00Z,166.57,167.33,165.94,166.70
2024-01-30T21:00:00Z,166.70,167.54,165.71,166.54
2024-01-30T22:00:00Z,166.54,167.33,165.31,166.09
2024-01-30T23:00:00Z,166.09,166.62,164.85,165.38
2024-01-31T00:00:00Z,165.38,166.14,163.68,164.44
2024-01-31T01:00:00Z,164.44,165.28,162.48,163.33
2024-01-31T02:00:00Z,163.33,164.00,161.46,162.13
2024-01-31T03:00:00Z,162.13,162.77,160.29,160.92
2024-01-31T04:00:00Z,160.92,161.76,158.94,159.78
2024-01-31T05:00:00Z,159.78,160.56,157.97,158.76
2024-01-31T06:00:00Z,158.76,159.27,157.39,157.91
2024-01-31T07:00:00Z,157.91,158.67,156.49,157.26
2024-01-31T08:00:00Z,157.26,158.10,155.95,156.80
2024-01-31T09:00:00Z,156.80,157.46,155.85,156.52
2024-01-31T10:00:00Z,156.52,157.15,155.73,156.37
2024-01-31T11:00:00Z,156.37,157.20,155.46,156.29
2024-01-31T12:00:00Z,156.29,157.08,155.46,156.24
2024-01-31T13:00:00Z,156.24,156.76,155.65,156.16
2024-01-31T14:00:00Z,156.16,156.93,155.23,156.00
2024-01-31T15:00:00Z,156.00,156.84,154.88,155.73
2024-01-31T16:00:00Z,155.73,156.39,154.68,155.34
2024-01-31T17:00:00Z,155.34,155.98,154.19,154.84
2024-01-31T18:00:00Z,154.84,155.68,153.42,154.26
2024-01-31T19:00:00Z,154.26,155.03,152.85,153.63
2024-01-31T20:00:00Z,153.63,154.14,152.50,153.01
2024-01-31T21:00:00Z,153.01,153.78,151.66,152.43
2024-01-31T22:00:00Z,152.43,153.27,151.10,151.95
2024-01-31T23:00:00Z,151.95,152.60,150.92,151.58
2024-02-01T00:00:00Z,151.58,152.23,150.69,151.33
2024-02-01T01:00:00Z,151.33,152.18,150.38,151.22
2024-02-01T02:00:00Z,151.22,151.99,150.43,151.20
2024-02-01T03:00:00Z,151.20,151.75,150.70,151.25
2024-02-01T04:00:00Z,151.25,152.11,150.48,151.33
2024-02-01T05:00:00Z,151.33,152.25,150.49,151.41
2024-02-01T06:00:00Z,151.41,152.08,150.76,151.43
2024-02-01T07:00:00Z,151.43,152.09,150.74,151.40
2024-02-01T08:00:00Z,151.40,152.24,150.45,151.29
2024-02-01T09:00:00Z,151.29,152.06,150.36,151.13
2024-02-01T10:00:00Z,151.13,151.64,150.45,150.95
2024-02-01T11:00:00Z,150.95,151.73,150.02,150.80
2024-02-01T12:00:00Z,150.80,151.64,149.88,150.72
2024-02-01T13:00:00Z,150.72,151.42,150.08,150.78
2024-02-01T14:00:00Z,150.78,151.68,150.12,151.02
2024-02-01T15:00:00Z,151.02,152.32,150.18,151.48
2024-02-01T16:00:00Z,151.48,152.94,150.71,152.17
2024-02-01T17:00:00Z,152.17,153.60,151.66,153.09
2024-02-01T18:00:00Z,153.09,154.99,152.31,154.21
2024-02-01T19:00:00Z,154.21,156.31,153.37,155.47
2024-02-01T20:00:00Z,155.47,157.44,154.83,156.80
2024-02-01T21:00:00Z,156.80,158.80,156.14,158.14
2024-02-01T22:00:00Z,158.14,160.23,157.29,159.38
2024-02-01T23:00:00Z,159.38,161.24,158.62,160.47
2024-02-02T00:00:00Z,160.47,161.86,159.96,161.34
2024-02-02T01:00:00Z,161.34,162.74,160.56,161.95
2024-02-02T02:00:00Z,161.95,163.12,161.12,162.28
2024-02-02T03:00:00Z,162.28,162.97,161.65,162.34
2024-02-02T04:00:00Z,162.34,163.01,161.48,162.15
2024-02-02T05:00:00Z,162.15,163.00,160.91,161.76
2024-02-02T06:00:00Z,161.76,162.52,160.46,161.22
2024-02-02T07:00:00Z,161.22,161.74,160.05,160.58
2024-02-02T08:00:00Z,160.58,161.36,159.11,159.89
2024-02-02T09:00:00Z,159.89,160.73,158.37,159.21
2024-02-02T10:00:00Z,159.21,159.84,157.92,158.55
2024-02-02T11:00:00Z,158.55,159.22,157.24,157.92
2024-02-02T12:00:00Z,157.92,158.76,156.47,157.31
2024-02-02T13:00:00Z,157.31,158.07,155.97,156.72
2024-02-02T14:00:00Z,156.72,157.25,155.59,156.12
2024-02-02T15:00:00Z,156.12,156.91,154.69,155.48
2024-02-02T16:00:00Z,155.48,156.31,153.95,154.78
2024-02-02T17:00:00Z,154.78,155.41,153.40,154.02
2024-02-02T18:00:00Z,154.02,154.70,152.52,153.20
2024-02-02T19:00:00Z,153.20,154.05,151.51,152.35
2024-02-02T20:00:00Z,152.35,153.10,150.76,151.51
2024-02-02T21:00:00Z,151.51,152.05,150.19,150.73
2024-02-02T22:00:00Z,150.73,151.52,149.27,150.07
2024-02-02T23:00:00Z,150.07,150.90,148.76,149.59
2024-02-03T00:00:00Z,149.59,150.20,148.72,149.34
2024-02-03T01:00:00Z,149.34,150.04,148.65,149.36
2024-02-03T02:00:00Z,149.36,150.51,148.51,149.66
2024-02-03T03:00:00Z,149.66,151.00,148.92,150.25
2024-02-03T04:00:00Z,150.25,151.64,149.71,151.10
2024-02-03T05:00:00Z,151.10,152.94,150.30,152.14
2024-02-03T06:00:00Z,152.14,154.16,151.31,153.33
2024-02-03T07:00:00Z,153.33,155.19,152.72,154.58
2024-02-03T08:00:00Z,154.58,156.51,153.89,155.82
2024-02-03T09:00:00Z,155.82,157.82,154.97,156.97
2024-02-03T10:00:00Z,156.97,158.74,156.23,158.00
2024-02-03T11:00:00Z,158.00,159.39,157.45,158.85
2024-02-03T12:00:00Z,158.85,160.32,158.05,159.52
2024-02-03T13:00:00Z,159.52,160.85,158.69,160.02
2024-02-03T14:00:00Z,160.02,160.98,159.41,160.38
2024-02-03T15:00:00Z,160.38,161.34,159.68,160.64
2024-02-03T16:00:00Z,160.64,161.71,159.79,160.86
2024-02-03T17:00:00Z,160.86,161.84,160.13,161.10
2024-02-03T18:00:00Z,161.10,161.94,160.54,161.39
2024-02-03T19:00:00Z,161.39,162.57,160.58,161.77
2024-02-03T20:00:00Z,161.77,163.08,160.94,162.26
2024-02-03T21:00:00Z,162.26,163.45,161.66,162.85
2024-02-03T22:00:00Z,162.85,164.22,162.15,163.52
2024-02-03T23:00:00Z,163.52,165.09,162.67,164.24
2024-02-04T00:00:00Z,164.24,165.69,163.51,164.96
2024-02-04T01:00:00Z,164.96,166.19,164.40,165.63
2024-02-04T02:00:00Z,165.63,167.01,164.82,166.21
2024-02-04T03:00:00Z,166.21,167.48,165.38,166.66
2024-02-04T04:00:00Z,166.66,167.56,166.06,166.97
2024-02-04T05:00:00Z,166.97,167.84,166.26,167.13
2024-02-04T06:00:00Z,167.13,168.02,166.28,167.17
2024-02-04T07:00:00Z,167.17,167.90,166.38,167.10
2024-02-04T08:00:00Z,167.10,167.67,166.41,166.98
2024-02-04T09:00:00Z,166.98,167.79,166.02,166.83
2024-02-04T10:00:00Z,166.83,167.65,165.87,166.69
2024-02-04T11:00:00Z,166.69,167.28,166.00,166.59
2024-02-04T12:00:00Z,166.59,167.30,165.84,166.55
2024-02-04T13:00:00Z,166.55,167.40,165.69,166.54
2024-02-04T14:00:00Z,166.54,167.27,165.81,166.54
2024-02-04T15:00:00Z,166.54,167.11,165.94,166.51
2024-02-04T16:00:00Z,166.51,167.33,165.59,166.40
2024-02-04T17:00:00Z,166.40,167.22,165.33,166.15
2024-02-04T18:00:00Z,166.15,166.74,165.12,165.70
2024-02-04T19:00:00Z,165.70,166.42,164.30,165.01
2024-02-04T20:00:00Z,165.01,165.86,163.20,164.05
2024-02-04T21:00:00Z,164.05,164.77,162.10,162.82
2024-02-04T22:00:00Z,162.82,163.40,160.77,161.34
2024-02-04T23:00:00Z,161.34,162.16,158.84,159.66
2024-02-05T00:00:00Z,159.66,160.47,157.02,157.83
2024-02-05T01:00:00Z,157.83,158.41,155.36,155.94
2024-02-05T02:00:00Z,155.94,156.66,153.36,154.08
2024-02-05T03:00:00Z,154.08,154.93,151.47,152.32
2024-02-05T04:00:00Z,152.32,153.03,150.02,150.74
2024-02-05T05:00:00Z,150.74,151.32,148.81,149.39
2024-02-05T06:00:00Z,149.39,150.21,147.51,148.32
2024-02-05T07:00:00Z,148.32,149.14,146.73,147.54
2024-02-05T08:00:00Z,147.54,148.11,146.47,147.04
2024-02-05T09:00:00Z,147.04,147.76,146.06,146.79
2024-02-05T10:00:00Z,146.79,147.64,145.90,146.75
2024-02-05T11:00:00Z,146.75,147.59,146.04,146.88
2024-02-05T12:00:00Z,146.88,147.72,146.29,147.14
2024-02-05T13:00:00Z,147.14,148.30,146.32,147.48
2024-02-05T14:00:00Z,147.48,148.70,146.67,147.89
2024-02-05T15:00:00Z,147.89,148.92,147.32,148.35
2024-02-05T16:00:00Z,148.35,149.60,147.62,148.88
2024-02-05T17:00:00Z,148.88,150.33,148.03,149.48
2024-02-05T18:00:00Z,149.48,150.88,148.77,150.18
2024-02-05T19:00:00Z,150.18,151.60,149.59,151.01
2024-02-05T20:00:00Z,151.01,152.81,150.19,151.99
2024-02-05T21:00:00Z,151.99,153.94,151.18,153.14
2024-02-05T22:00:00Z,153.14,155.00,152.58,154.44
2024-02-05T23:00:00Z,154.44,156.61,153.71,155.88
2024-02-06T00:00:00Z,155.88,158.26,155.03,157.41
2024-02-06T01:00:00Z,157.41,159.68,156.70,158.98
2024-02-06T02:00:00Z,158.98,161.12,158.38,160.52
2024-02-06T03:00:00Z,160.52,162.79,159.69,161.96
2024-02-06T04:00:00Z,161.96,164.05,161.16,163.24
2024-02-06T05:00:00Z,163.24,164.86,162.69,164.30
2024-02-06T06:00:00Z,164.30,165.84,163.56,165.10
2024-02-06T07:00:00Z,165.10,166.49,164.26,165.64
2024-02-06T08:00:00Z,165.64,166.60,164.94,165.90
2024-02-06T09:00:00Z,165.90,166.55,165.30,165.94
2024-02-06T10:00:00Z,165.94,166.77,164.97,165.80
2024-02-06T11:00:00Z,165.80,166.60,164.73,165.54
2024-02-06T12:00:00Z,165.54,166.08,164.68,165.23
2024-02-06T13:00:00Z,165.23,165.97,164.19,164.93
2024-02-06T14:00:00Z,164.93,165.78,163.87,164.72
2024-02-06T15:00:00Z,164.72,165.41,163.92,164.61
2024-02-06T16:00:00Z,164.61,165.25,164.00,164.64
2024-02-06T17:00:00Z,164.64,165.62,163.81,164.79
2024-02-06T18:00:00Z,164.79,165.85,163.99,165.05
2024-02-06T19:00:00Z,165.05,165.91,164.51,165.37
2024-02-06T20:00:00Z,165.37,166.44,164.62,165.70
2024-02-06T21:00:00Z,165.70,166.83,164.85,165.98
2024-02-06T22:00:00Z,165.98,166.86,165.29,166.17
2024-02-06T23:00:00Z,166.17,166.84,165.56,166.23
2024-02-07T00:00:00Z,166.23,167.06,165.29,166.12
2024-02-07T01:00:00Z,166.12,166.92,165.06,165.86
2024-02-07T02:00:00Z,165.86,166.40,164.91,165.45
2024-02-07T03:00:00Z,165.45,166.20,164.17,164.92
2024-02-07T04:00:00Z,164.92,165.77,163.47,164.31
2024-02-07T05:00:00Z,164.31,164.99,163.00,163.68
2024-02-07T06:00:00Z,163.68,164.30,162.44,163.06
2024-02-07T07:00:00Z,163.06,163.89,161.66,162.50
2024-02-07T08:00:00Z,162.50,163.29,161.22,162.01
2024-02-07T09:00:00Z,162.01,162.54,161.08,161.61
2024-02-07T10:00:00Z,161.61,162.36,160.54,161.29
2024-02-07T11:00:00Z,161.29,162.14,160.18,161.03
2024-02-07T12:00:00Z,161.03,161.70,160.10,160.78
